Layer,Duration (seconds)
total_output,8.036158900002192
total_hidden,47.099372600001516
total_training_0,47.91529069999888
total_output,7.755402700000559
total_hidden,47.21085490000041
total_training_1,48.032638900000165
total_output,8.168710400001146
total_hidden,48.24176630000147
total_training_2,49.06828339999993
total_output,7.806730500000413
total_hidden,47.34062560000166
total_training_3,48.16358539999783
total_output,7.9295458999986295
total_hidden,48.316308299999946
total_training_4,49.13409269999829
total_output,8.023558500000945
total_hidden,47.48585670000102
total_training_5,48.31464210000195
total_output,7.871948699998029
total_hidden,48.22524639999756
total_training_6,49.04828189999898
total_output,8.032854699999007
total_hidden,47.54103450000184
total_training_7,48.40299040000173
total_output,8.174113799999759
total_hidden,47.84856559999753
total_training_8,48.675222900001245
total_output,7.695599200000288
total_hidden,47.448481399998855
total_training_9,48.264337100001285
total_output,8.13052179999795
total_hidden,47.762697500002105
total_training_10,48.591230399997585
total_output,8.365606499999558
total_hidden,48.513044100000116
total_training_11,49.36211589999948
total_output,7.952176599999802
total_hidden,47.696498399996926
total_training_12,48.51518869999927
total_output,8.167886100000032
total_hidden,48.46540919999825
total_training_13,49.322028200000204
total_output,7.802399699998205
total_hidden,47.309548400000494
total_training_14,48.149129500001436
80_80_execution_time,729.0149076999987
