Layer,Duration (seconds)
total_output,1.6931024999976216
total_hidden,1.78935139999885
total_training_0,2.721290699999372
total_output,1.6803226999982144
total_hidden,1.7649363000018639
total_training_1,2.693692100001499
total_output,1.663175699999556
total_hidden,1.758537100002286
total_training_2,2.6793810999988636
total_output,1.6480267999977514
total_hidden,1.7380891000029806
total_training_3,2.6664189000002807
total_output,1.6480710999967414
total_hidden,1.7468824000025052
total_training_4,2.672412899999472
total_output,1.6451125999992655
total_hidden,1.7585617000004277
total_training_5,2.687700800001039
total_output,1.6379292999990867
total_hidden,1.7355237000010675
total_training_6,2.658176999997522
total_output,1.681575900001917
total_hidden,1.7632501000007323
total_training_7,2.697611700001289
total_output,1.6630539000034332
total_hidden,1.7537908000012976
total_training_8,2.6856971999986854
total_output,1.642990699998336
total_hidden,1.7595970000002126
total_training_9,2.69400239999959
total_output,1.6533832999994047
total_hidden,1.7412196999976004
total_training_10,2.6721763999994437
total_output,1.6146494999993593
total_hidden,1.758436600001005
total_training_11,2.6835455000000366
total_output,1.6568528999996488
total_hidden,1.7469461000000592
total_training_12,2.6834948000032455
total_output,1.6340707999988808
total_hidden,1.7441823000008299
total_training_13,2.6838317999972787
total_output,1.644436599999608
total_hidden,1.7322047000016028
total_training_14,2.6594125000010536
500_20_execution_time,40.279604599996674
