Layer,Duration (seconds)
total_output,2.7991651999982423
total_hidden,3.039739299998473
total_training_0,5.838907900000777
total_output,2.8497185000014724
total_hidden,3.072263900001417
total_training_1,5.921984100001282
total_output,2.9073059000002104
total_hidden,3.1219106999997166
total_training_2,6.029218100000435
total_output,2.8360011000004306
total_hidden,3.0811897999992652
total_training_3,5.917192500000965
total_output,2.8213918000001286
total_hidden,3.1143993999976374
total_training_4,5.935792799999035
total_output,2.856249599997682
total_hidden,3.031852100000833
total_training_5,5.888103600002069
total_output,2.788342799998645
total_hidden,3.0193203000017093
total_training_6,5.807664799998747
total_output,2.792519099999481
total_hidden,3.006659499998932
total_training_7,5.799181899998075
total_output,2.786427899998671
total_hidden,3.012210500000947
total_training_8,5.798640000000887
total_output,2.801428399998258
total_hidden,3.050774100000126
total_training_9,5.852204099999653
total_output,2.8482817000003706
total_hidden,3.0939550999974017
total_training_10,5.94223829999828
total_output,2.856743500000448
total_hidden,3.1004223999989335
total_training_11,5.957167500000651
total_output,2.8949719999982335
total_hidden,3.2247823999969114
total_training_12,6.119756000000052
total_output,2.8154361999986577
total_hidden,3.0272643999996944
total_training_13,5.842702999998437
total_output,2.802869399998599
total_hidden,3.001126999999542
total_training_14,5.803998100000172
500_40_execution_time,88.49277480000092
