Layer,Duration (seconds)
total_output,1.6158798000001298
total_hidden,2.1252669999998943
total_training_0,2.954113100000086
total_output,1.6501314000001912
total_hidden,2.126211499999954
total_training_1,2.9512322000000495
total_output,1.6483843999999408
total_hidden,2.150152799999887
total_training_2,2.9703544000003603
total_output,1.6691728000000694
total_hidden,2.152248099999724
total_training_3,2.976011899999776
total_output,1.6616195999999945
total_hidden,2.159509199999775
total_training_4,2.9759037000003445
total_output,1.6573985999998513
total_hidden,2.153794100000141
total_training_5,2.965211299999737
total_output,1.6584775999999692
total_hidden,2.1415611000002173
total_training_6,2.9707531000003655
total_output,1.6782560000001467
total_hidden,2.1511271999997916
total_training_7,2.972581699999864
total_output,1.6847579000000223
total_hidden,2.140090500000042
total_training_8,2.965630599999713
total_output,1.675615199999811
total_hidden,2.138087799999994
total_training_9,2.952787800000351
total_output,1.6657807999999932
total_hidden,2.159537099999852
total_training_10,2.987603500000205
total_output,1.6629322000003413
total_hidden,2.116125600000032
total_training_11,2.949813599999743
total_output,1.668250100000023
total_hidden,2.174841500000184
total_training_12,3.0021209000001363
total_output,1.647807300000295
total_hidden,2.1313374999999724
total_training_13,2.9500160999996297
total_output,1.6673682000000554
total_hidden,2.150781100000131
total_training_14,2.9599178999997093
100_100_execution_time,44.54609550000032
