Layer,Duration (seconds)
total_output,0.17540210000015577
total_hidden,0.6214622000002237
total_training_0,0.796866399999999
total_output,0.17575220000026093
total_hidden,0.609308599999622
total_training_1,0.7850628000001052
total_output,0.17494750000014392
total_hidden,0.6079462000002422
total_training_2,0.7828952999998364
total_output,0.17812789999970846
total_hidden,0.6022790000001805
total_training_3,0.7804092999999739
total_output,0.17846140000028754
total_hidden,0.6048117000000275
total_training_4,0.7832745999999133
total_output,0.1755993000001581
total_hidden,0.6072557000002234
total_training_5,0.7828573000001597
total_output,0.17657090000011522
total_hidden,0.6053323000001001
total_training_6,0.7819047999996656
total_output,0.17470529999991413
total_hidden,0.6012578999998368
total_training_7,0.7759647000002587
total_output,0.17632580000008602
total_hidden,0.6013499999999112
total_training_8,0.7776777000003676
total_output,0.17484520000016346
total_hidden,0.6045498999997108
total_training_9,0.7793964999996206
total_output,0.17427900000029695
total_hidden,0.6049293000000944
total_training_10,0.7792098999998416
total_output,0.17385349999995015
total_hidden,0.609982299999956
total_training_11,0.7838385999998536
total_output,0.17647649999980786
total_hidden,0.6006072000000131
total_training_12,0.777085199999874
total_output,0.1801261999999042
total_hidden,0.6045049000003928
total_training_13,0.7846327999995992
total_output,0.17627570000013293
total_hidden,0.6058220999998412
total_training_14,0.7820991999997204
20_20_execution_time,11.764611399999922
